id,filtered_words,features,label_index
F134,rock owner develop across enough. serious million near sometimes. — shocking claims secret cure surface internet.,"(10000,[197,503,574,1117,1144,1241,3892,5850,5974,6053,6747,7074,7281,7936,8338,8651],[5.523458920524919,0.691153161953081,4.607168188650764,3.8187108282864943,4.607168188650764,4.019381523748645,2.5530444549552183,0.691153161953081,3.4440173788450834,3.3262343431887,2.5530444549552183,3.2208738275308737,0.6792718340663283,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
R096,popular left walk put. experts discuss ongoing developments research.,"(10000,[1662,3614,4506,4687,5476,6142,6148,7066,9462],[4.137164559405029,0.6871770135734415,0.691153161953081,0.6832166123573445,5.117993812416755,3.914021008090819,4.270695952029551,2.8154087194227095,0.691153161953081])",1.0
R020,mr everyone cut. center appear hear gun according weight. million eight fish glass. experts discuss ongoing developments policy.,"(10000,[288,1376,1480,2647,3614,4506,4687,4842,4898,6944,7564,8182,8313,8482,8651,8893,9432,9462],[5.117993812416755,4.137164559405029,4.137164559405029,4.137164559405029,0.6871770135734415,0.691153161953081,0.6832166123573445,4.42484663185681,5.523458920524919,2.7826188965997183,4.019381523748645,3.8187108282864943,4.137164559405029,3.8187108282864943,4.137164559405029,4.137164559405029,3.7316994512968646,0.691153161953081])",1.0
R067,major get consider scientist return. recently employee part finally daughter. apply work since job impact very. experts discuss ongoing developments policy.,"(10000,[312,557,1058,1817,1972,2034,3614,4506,4687,6226,6287,6466,6548,6836,6944,7312,8684,8740,9426,9462,9527],[4.42484663185681,4.137164559405029,4.42484663185681,3.7316994512968646,3.914021008090819,4.830311739964974,0.6871770135734415,0.691153161953081,0.6832166123573445,3.8187108282864943,3.914021008090819,4.830311739964974,4.607168188650764,4.607168188650764,2.7826188965997183,4.830311739964974,5.117993812416755,4.137164559405029,4.42484663185681,0.691153161953081,4.270695952029551])",1.0
R215,half necessary shake former issue ready class. support lead way indeed hear doctor still. experts discuss ongoing developments education.,"(10000,[777,1649,1780,2180,3614,4160,4506,4687,4842,4934,5047,5241,5356,6557,6616,7979,8217,9391,9462],[4.830311739964974,5.117993812416755,3.914021008090819,4.607168188650764,0.6871770135734415,4.270695952029551,0.691153161953081,0.6832166123573445,4.42484663185681,5.117993812416755,2.6902455764687034,4.607168188650764,5.117993812416755,3.914021008090819,4.019381523748645,4.607168188650764,4.607168188650764,4.42484663185681,0.691153161953081])",1.0
R127,organization design little matter. thought away something wide sort. experts discuss ongoing developments policy.,"(10000,[55,1364,1590,2836,3614,3737,3922,4506,4687,6944,7968,9311,9462,9826],[4.607168188650764,4.270695952029551,4.607168188650764,3.914021008090819,0.6871770135734415,4.607168188650764,3.577548771469606,0.691153161953081,0.6832166123573445,2.7826188965997183,5.523458920524919,5.117993812416755,0.691153161953081,4.270695952029551])",1.0
R235,beyond generation leader scientist challenge off. lot nice chair hit avoid. experts discuss ongoing developments technology breakthrough.,"(10000,[681,1020,1175,1526,2227,3370,3614,4506,4687,4943,5935,6226,6963,8252,8900,9078,9462],[4.270695952029551,2.6330871626287546,4.830311739964974,4.019381523748645,2.7200985396183848,4.019381523748645,0.6871770135734415,0.691153161953081,0.6832166123573445,4.019381523748645,4.270695952029551,3.8187108282864943,4.019381523748645,3.914021008090819,4.42484663185681,5.117993812416755,0.691153161953081])",1.0
R163,agent quickly herself. change car place heavy among high edge. experts discuss ongoing developments climate change.,"(10000,[387,821,2059,2116,2238,3391,3614,3674,4506,4687,5016,6390,7362,8859,8949,9462],[4.019381523748645,2.849310271098391,2.7508701982851385,4.019381523748645,5.117993812416755,3.914021008090819,0.6871770135734415,3.7316994512968646,0.691153161953081,0.6832166123573445,3.8187108282864943,4.019381523748645,4.42484663185681,4.607168188650764,4.42484663185681,0.691153161953081])",1.0
R002,detail argue quickly occur. popular picture thus sport series wear beautiful especially. sound mission west policy test boy wind. experts discuss ongoing developments education.,"(10000,[157,1143,1273,1770,1978,2481,2516,3391,3614,3730,4142,4463,4506,4687,5047,5085,5684,6069,6148,6166,6581,6586,8278,9462],[3.2721671219184243,3.8187108282864943,3.6516567436233283,2.920769235080536,5.117993812416755,3.914021008090819,5.117993812416755,3.914021008090819,0.6871770135734415,4.830311739964974,4.830311739964974,3.7316994512968646,0.691153161953081,0.6832166123573445,2.6902455764687034,3.5085558999826545,4.019381523748645,3.7316994512968646,4.270695952029551,4.270695952029551,4.607168188650764,4.137164559405029,4.019381523748645,0.691153161953081])",1.0
R021,throw front hit rock fall television. white consumer. usually work. experts discuss ongoing developments education.,"(10000,[360,504,574,1365,2990,3614,3729,4506,4687,5047,5094,5843,8252,8325,9462],[5.523458920524919,4.607168188650764,4.607168188650764,4.830311739964974,4.270695952029551,0.6871770135734415,4.607168188650764,0.691153161953081,0.6832166123573445,2.6902455764687034,5.117993812416755,4.42484663185681,3.914021008090819,4.137164559405029,0.691153161953081])",1.0
R013,onto firm. least yard. experts discuss ongoing developments technology breakthrough.,"(10000,[1020,1059,1634,2227,2551,3614,4319,4506,4687,9462],[2.6330871626287546,5.523458920524919,3.8187108282864943,2.7200985396183848,5.117993812416755,0.6871770135734415,3.914021008090819,0.691153161953081,0.6832166123573445,0.691153161953081])",1.0
F195,hotel score eat cost cell. want tough cut part society respond able. save customer list operation institution time. — shocking claims flat earth surface internet.,"(10000,[327,503,1206,1413,1927,2500,2663,2918,3243,4490,4520,5276,5447,5850,5922,7276,7281,7712,7936,8338,8549,8728,8730,8740,9676],[5.117993812416755,0.691153161953081,4.830311739964974,3.8187108282864943,4.270695952029551,4.270695952029551,4.019381523748645,3.0385522707369192,3.8187108282864943,4.019381523748645,4.270695952029551,4.830311739964974,3.6516567436233283,0.691153161953081,4.270695952029551,4.830311739964974,0.6792718340663283,4.42484663185681,0.691153161953081,0.691153161953081,5.117993812416755,3.2208738275308737,5.117993812416755,4.137164559405029,3.0385522707369192])",0.0
R101,according situation final dark television method. health deep certain six address. former others hold traditional can. experts discuss ongoing developments research.,"(10000,[697,1247,1259,1653,1762,2389,3136,3614,4160,4486,4506,4687,5401,6940,7066,7564,8463,8713,8805,9288,9462],[4.607168188650764,5.523458920524919,4.270695952029551,4.137164559405029,3.6516567436233283,4.42484663185681,4.607168188650764,0.6871770135734415,4.270695952029551,3.914021008090819,0.691153161953081,0.6832166123573445,4.270695952029551,3.7316994512968646,2.8154087194227095,4.019381523748645,5.523458920524919,4.137164559405029,4.270695952029551,4.019381523748645,0.691153161953081])",1.0
R055,spring example foreign morning. central include require number wonder allow police. experts discuss ongoing developments research.,"(10000,[1644,2953,3614,4115,4391,4506,4687,4723,4835,6206,7066,8449,8519,8928,9462,9606],[4.137164559405029,4.270695952029551,0.6871770135734415,5.117993812416755,4.270695952029551,0.691153161953081,0.6832166123573445,4.42484663185681,4.42484663185681,4.270695952029551,2.8154087194227095,4.019381523748645,4.830311739964974,4.270695952029551,0.691153161953081,4.42484663185681])",1.0
F190,like reflect fast put data law media. everything whatever husband treat. — shocking claims secret cure surface internet.,"(10000,[503,1695,3248,3330,3892,3979,5321,5850,6747,7208,7281,7695,7936,8338,8871,9066,9156,9263],[0.691153161953081,4.137164559405029,5.117993812416755,4.019381523748645,2.5530444549552183,4.270695952029551,4.607168188650764,0.691153161953081,2.5530444549552183,3.914021008090819,0.6792718340663283,4.830311739964974,0.691153161953081,0.691153161953081,4.137164559405029,3.577548771469606,3.914021008090819,4.830311739964974])",0.0
R004,order movie beautiful raise. nature among onto sea standard answer clearly get. player detail year alone know recently. site choose attention doctor. experts discuss ongoing developments education.,"(10000,[1031,1143,1226,1273,1439,2147,2492,2967,3144,3611,3614,3619,4319,4506,4687,5047,5891,6604,7229,7362,7593,7779,8238,8899,9462,9617,9706],[4.830311739964974,3.8187108282864943,4.270695952029551,3.6516567436233283,4.270695952029551,5.117993812416755,3.7316994512968646,4.42484663185681,3.7316994512968646,4.830311739964974,0.6871770135734415,4.42484663185681,3.914021008090819,0.691153161953081,0.6832166123573445,2.6902455764687034,3.7316994512968646,4.019381523748645,5.117993812416755,4.42484663185681,4.830311739964974,4.019381523748645,4.019381523748645,4.019381523748645,0.691153161953081,4.019381523748645,4.42484663185681])",1.0
F080,avoid draw operation significant. — shocking claims celebrity scandal surface internet.,"(10000,[503,1388,2126,3486,4921,5850,5922,7281,7936,8167,8338],[0.691153161953081,3.8187108282864943,4.607168188650764,2.849310271098391,2.849310271098391,0.691153161953081,4.270695952029551,0.6792718340663283,0.691153161953081,4.607168188650764,0.691153161953081])",0.0
F049,take seek bar mr fill organization. international concern front push worry expert receive. — shocking claims hoax surface internet.,"(10000,[171,188,503,504,855,914,1968,2647,2687,4377,5850,5978,7281,7332,7936,8270,8338,8343,9727],[3.7316994512968646,3.914021008090819,0.691153161953081,4.607168188650764,3.8187108282864943,3.914021008090819,3.8187108282864943,4.137164559405029,4.607168188650764,2.60568818844064,0.691153161953081,4.137164559405029,0.6792718340663283,4.270695952029551,0.691153161953081,5.117993812416755,0.691153161953081,3.8187108282864943,4.019381523748645])",0.0
F184,kind training field share where. suggest heart boy particular expert treatment few. — shocking claims secret cure surface internet.,"(10000,[157,503,682,914,3892,3947,4522,5850,6044,6747,7074,7281,7538,7816,7936,8015,8338,8984,9808],[3.2721671219184243,0.691153161953081,5.117993812416755,3.914021008090819,2.5530444549552183,4.137164559405029,4.830311739964974,0.691153161953081,4.830311739964974,2.5530444549552183,3.2208738275308737,0.6792718340663283,3.914021008090819,4.830311739964974,0.691153161953081,4.830311739964974,0.691153161953081,4.137164559405029,3.7316994512968646])",0.0
F030,various fly difference mother read. serious represent baby condition. brother true assume join water. — shocking claims secret cure surface internet.,"(10000,[291,354,503,1117,1348,2664,3892,3973,5850,5944,6647,6747,7188,7281,7723,7866,7936,8338,8717,8952,9459],[3.7316994512968646,4.137164559405029,0.691153161953081,3.8187108282864943,4.137164559405029,3.7316994512968646,2.5530444549552183,4.830311739964974,0.691153161953081,4.137164559405029,3.914021008090819,2.5530444549552183,4.270695952029551,0.6792718340663283,5.117993812416755,4.42484663185681,0.691153161953081,0.691153161953081,4.607168188650764,4.270695952029551,4.830311739964974])",0.0
R213,positive stop focus administration enjoy college. particularly opportunity position firm. method concern card meet walk color learn. voice move recent improve professor realize. experts discuss ongoing developments budget report.,"(10000,[1,796,1035,1339,1805,1968,2144,2408,2543,2551,2710,3530,3614,3931,4506,4687,4991,5185,5432,5591,6015,6142,6282,6443,6976,9462,9578,9832,9940],[4.137164559405029,3.7316994512968646,4.607168188650764,4.019381523748645,5.523458920524919,3.8187108282864943,4.607168188650764,3.914021008090819,3.577548771469606,5.117993812416755,4.607168188650764,4.270695952029551,0.6871770135734415,3.5085558999826545,0.691153161953081,0.6832166123573445,2.6330871626287546,3.4440173788450834,2.661258039595451,4.270695952029551,4.137164559405029,3.914021008090819,4.137164559405029,3.577548771469606,3.8187108282864943,0.691153161953081,5.523458920524919,4.270695952029551,3.7316994512968646])",1.0
F128,loss hard face smile real build. tax knowledge notice agency. stuff save knowledge plant road full short magazine. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1051,1262,1525,2066,2419,2713,4034,4520,5125,5329,5598,5725,5850,6587,7244,7281,7722,7864,7936,8338,8897,9691,9876],[0.691153161953081,4.607168188650764,4.137164559405029,4.019381523748645,2.7508701982851385,4.830311739964974,4.270695952029551,4.270695952029551,4.270695952029551,4.019381523748645,4.137164559405029,5.117993812416755,4.42484663185681,0.691153161953081,4.019381523748645,3.7316994512968646,0.6792718340663283,4.137164559405029,8.03876304749729,0.691153161953081,0.691153161953081,3.8187108282864943,4.137164559405029,2.7508701982851385])",0.0
R231,approach long wait appear member forget. speak able morning produce. experts discuss ongoing developments policy.,"(10000,[497,3095,3160,3496,3614,4506,4687,4732,5477,6790,6944,8182,8904,9462,9927],[5.523458920524919,4.607168188650764,4.270695952029551,4.019381523748645,0.6871770135734415,0.691153161953081,0.6832166123573445,3.914021008090819,4.607168188650764,3.7316994512968646,2.7826188965997183,3.8187108282864943,4.270695952029551,0.691153161953081,5.523458920524919])",1.0
R061,dark interesting require dinner quite. foreign free even financial day section range cover. officer customer main here. experts discuss ongoing developments technology breakthrough.,"(10000,[165,696,697,1020,1073,1413,1637,2227,2240,3614,3634,4506,4687,6206,6406,6968,7008,7407,8449,8867,8878,9133,9462],[4.270695952029551,3.6516567436233283,4.607168188650764,2.6330871626287546,4.42484663185681,3.8187108282864943,4.830311739964974,2.7200985396183848,4.830311739964974,0.6871770135734415,4.019381523748645,0.691153161953081,0.6832166123573445,4.270695952029551,3.914021008090819,4.270695952029551,5.523458920524919,4.607168188650764,4.019381523748645,4.607168188650764,5.117993812416755,3.8187108282864943,0.691153161953081])",1.0
R137,wind series strong property collection right. race half ago law hour. experts discuss ongoing developments education.,"(10000,[454,1780,1896,2558,2660,2733,3614,3979,4463,4506,4687,5047,6355,7825,8209,9462],[3.7316994512968646,3.914021008090819,3.914021008090819,4.270695952029551,5.117993812416755,4.137164559405029,0.6871770135734415,4.270695952029551,3.7316994512968646,0.691153161953081,0.6832166123573445,2.6902455764687034,4.42484663185681,5.117993812416755,4.137164559405029,0.691153161953081])",1.0
R185,minute laugh standard or. live economic great. experts discuss ongoing developments technology breakthrough.,"(10000,[493,1020,2227,2967,3357,3614,4506,4687,6591,7098,9144,9462,9718],[4.019381523748645,2.6330871626287546,2.7200985396183848,4.42484663185681,4.137164559405029,0.6871770135734415,0.691153161953081,0.6832166123573445,5.117993812416755,3.383392757028649,2.7200985396183848,0.691153161953081,5.117993812416755])",1.0
R204,along bed peace place change great. despite politics page hit per. partner year think wrong picture. experts discuss ongoing developments technology breakthrough.,"(10000,[116,387,1020,1236,1301,2227,2335,2827,2840,2887,3614,4506,4687,5887,6390,6512,6591,6697,8252,8899,9462,9497],[4.137164559405029,4.019381523748645,2.6330871626287546,4.607168188650764,4.270695952029551,2.7200985396183848,3.914021008090819,4.137164559405029,4.607168188650764,4.830311739964974,0.6871770135734415,0.691153161953081,0.6832166123573445,4.607168188650764,4.019381523748645,4.270695952029551,5.117993812416755,3.4440173788450834,3.914021008090819,4.019381523748645,0.691153161953081,3.914021008090819])",1.0
F217,democratic either clearly. side moment security report factor perform still. ago member individual finally source. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1098,1649,1817,1896,1985,2066,2634,3401,3707,5606,5850,6505,6790,7281,7936,8338,8614,9126,9561,9781,9876],[0.691153161953081,3.914021008090819,5.117993812416755,3.7316994512968646,3.914021008090819,5.523458920524919,2.7508701982851385,4.270695952029551,4.270695952029551,5.117993812416755,4.019381523748645,0.691153161953081,4.270695952029551,3.7316994512968646,0.6792718340663283,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,4.137164559405029,4.607168188650764,2.7508701982851385])",0.0
F176,form three seat individual. race watch skill visit leg book. — shocking claims miracle drug surface internet.,"(10000,[47,454,503,698,1256,2708,3188,3226,5621,5850,5925,6290,7281,7860,7936,8338,9968],[4.019381523748645,3.7316994512968646,0.691153161953081,4.137164559405029,3.125563647726549,3.6516567436233283,4.830311739964974,5.523458920524919,4.019381523748645,0.691153161953081,4.42484663185681,4.137164559405029,0.6792718340663283,2.958509563063383,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
R245,half idea left participant bed. experts discuss ongoing developments technology breakthrough.,"(10000,[1020,1662,1780,2227,3614,4506,4687,5396,5958,9166,9462],[2.6330871626287546,4.137164559405029,3.914021008090819,2.7200985396183848,0.6871770135734415,0.691153161953081,0.6832166123573445,3.914021008090819,4.137164559405029,4.830311739964974,0.691153161953081])",1.0
R104,time son firm relationship. particular interest sister scene film. experts discuss ongoing developments election.,"(10000,[70,209,1320,3521,3556,3614,4506,4687,5183,5844,8157,8894,8984,9462],[3.914021008090819,4.019381523748645,5.523458920524919,4.019381523748645,2.7826188965997183,0.6871770135734415,0.691153161953081,0.6832166123573445,5.523458920524919,4.137164559405029,3.914021008090819,3.8187108282864943,4.137164559405029,0.691153161953081])",1.0
F156,product push great book ready. executive significant modern office common enjoy. world thousand. daughter receive. — shocking claims flat earth surface internet.,"(10000,[393,447,503,750,2336,2687,2918,3978,5850,5978,6332,6444,6847,7281,7623,7936,8338,8344,8552,9360,9676,9966],[4.137164559405029,3.914021008090819,0.691153161953081,4.830311739964974,3.7316994512968646,4.607168188650764,3.0385522707369192,4.607168188650764,0.691153161953081,4.137164559405029,3.914021008090819,5.117993812416755,5.523458920524919,0.6792718340663283,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,4.019381523748645,3.0385522707369192,4.270695952029551])",0.0
R194,likely worker attention sound among. west watch institution picture. experts discuss ongoing developments election.,"(10000,[309,2071,2676,2708,2887,3144,3243,3556,3614,4506,4687,5085,6166,9462],[4.270695952029551,5.117993812416755,4.607168188650764,3.6516567436233283,4.830311739964974,3.7316994512968646,3.8187108282864943,2.7826188965997183,0.6871770135734415,0.691153161953081,0.6832166123573445,3.5085558999826545,4.270695952029551,0.691153161953081])",1.0
R161,always country bag travel design adult. theory resource meeting behind stock. catch hand detail group. experts discuss ongoing developments technology breakthrough.,"(10000,[20,415,1020,1143,1468,1670,2227,3423,3614,3922,4346,4506,4644,4687,7268,7870,7904,7949,8681,9011,9462],[4.270695952029551,4.42484663185681,2.6330871626287546,3.8187108282864943,4.607168188650764,4.137164559405029,2.7200985396183848,4.137164559405029,0.6871770135734415,3.577548771469606,3.7316994512968646,0.691153161953081,4.607168188650764,0.6832166123573445,4.830311739964974,4.830311739964974,5.117993812416755,4.019381523748645,5.117993812416755,4.270695952029551,0.691153161953081])",1.0
F113,oil drug gas tree box. exist never television perhaps direction real than. throughout teacher foreign. — shocking claims immortal jellyfish surface internet.,"(10000,[281,503,1259,1822,2066,3822,5607,5850,5871,5948,6035,6602,7281,7860,7936,8338,8554,8708,8713,8774,9691,9876],[3.8187108282864943,0.691153161953081,4.270695952029551,4.830311739964974,2.7508701982851385,5.117993812416755,4.270695952029551,0.691153161953081,4.270695952029551,4.270695952029551,3.5085558999826545,4.270695952029551,0.6792718340663283,2.958509563063383,0.691153161953081,0.691153161953081,3.7316994512968646,3.8187108282864943,4.137164559405029,5.117993812416755,4.137164559405029,2.7508701982851385])",0.0
F150,behavior guy public. reality billion today leader region. former data go try. — shocking claims hoax surface internet.,"(10000,[94,258,503,613,680,735,1526,1695,3960,4160,4377,5850,6451,7281,7936,8338,8366,9806],[4.42484663185681,4.270695952029551,0.691153161953081,4.019381523748645,4.019381523748645,4.830311739964974,4.019381523748645,4.137164559405029,5.523458920524919,4.270695952029551,2.60568818844064,0.691153161953081,3.383392757028649,0.6792718340663283,0.691153161953081,0.691153161953081,5.523458920524919,4.019381523748645])",0.0
F047,finally probably buy manager national. marriage wrong language wait subject father. ground special bad week song through. — shocking claims miracle drug surface internet.,"(10000,[80,503,781,1055,1256,1652,1716,1817,2297,5122,5477,5850,6229,6487,6512,7281,7350,7682,7860,7936,7956,8338,8655,9132],[4.830311739964974,0.691153161953081,5.523458920524919,4.607168188650764,3.125563647726549,4.270695952029551,3.8187108282864943,3.7316994512968646,4.607168188650764,4.42484663185681,4.607168188650764,0.691153161953081,3.7316994512968646,3.4440173788450834,4.270695952029551,0.6792718340663283,3.914021008090819,4.270695952029551,2.958509563063383,0.691153161953081,4.607168188650764,0.691153161953081,4.830311739964974,5.523458920524919])",0.0
F008,may wind voice turn. model end story city. — shocking claims hoax surface internet.,"(10000,[206,453,503,2558,3334,3530,4377,5850,6855,7102,7281,7936,8338,9160],[5.523458920524919,5.117993812416755,0.691153161953081,4.270695952029551,5.117993812416755,4.270695952029551,2.60568818844064,0.691153161953081,4.137164559405029,4.270695952029551,0.6792718340663283,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F229,carry challenge news first clear. collection force official tree south. — shocking claims aliens surface internet.,"(10000,[391,454,503,650,1401,2433,4640,5850,5871,5935,6403,7281,7936,8209,8338,8485],[4.42484663185681,3.7316994512968646,0.691153161953081,2.958509563063383,4.607168188650764,4.019381523748645,5.117993812416755,0.691153161953081,4.270695952029551,4.270695952029551,4.137164559405029,0.6792718340663283,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551])",0.0
R001,decide water set page interesting. open deep model meet possible cell. experts discuss ongoing developments research.,"(10000,[109,1762,2589,2827,3614,4506,4687,5342,5783,6100,7066,7102,8293,8549,9462,9940],[5.523458920524919,3.6516567436233283,3.914021008090819,4.137164559405029,0.6871770135734415,0.691153161953081,0.6832166123573445,4.270695952029551,4.019381523748645,4.137164559405029,2.8154087194227095,4.270695952029551,4.270695952029551,5.117993812416755,0.691153161953081,3.7316994512968646])",1.0
R241,officer area sit movie. experts discuss ongoing developments public health.,"(10000,[696,1770,3614,4506,4687,4715,5649,6219,6946,9462],[3.6516567436233283,2.920769235080536,0.6871770135734415,0.691153161953081,0.6832166123573445,4.830311739964974,3.8187108282864943,3.0811118851557153,4.019381523748645,0.691153161953081])",1.0
R198,ground person owner current understand. certain partner near. experts discuss ongoing developments climate change.,"(10000,[116,821,2059,3249,3614,4506,4687,6053,6487,6817,8413,9189,9288,9462],[4.137164559405029,2.849310271098391,2.7508701982851385,3.2721671219184243,0.6871770135734415,0.691153161953081,0.6832166123573445,3.3262343431887,3.4440173788450834,5.117993812416755,3.6516567436233283,4.019381523748645,4.019381523748645,0.691153161953081])",1.0
R229,want tree buy establish alone course maybe list. although several discover avoid cold open last. experts discuss ongoing developments research.,"(10000,[80,1388,2492,2923,3039,3614,3652,3920,4170,4506,4687,4818,5783,5871,7066,7712,7779,8961,9227,9462],[4.830311739964974,3.8187108282864943,3.7316994512968646,4.270695952029551,5.117993812416755,0.6871770135734415,4.42484663185681,4.270695952029551,3.8187108282864943,0.691153161953081,0.6832166123573445,4.270695952029551,4.019381523748645,4.270695952029551,2.8154087194227095,4.42484663185681,4.019381523748645,5.523458920524919,5.117993812416755,0.691153161953081])",1.0
R205,music boy leg name great pattern. yeah mouth pull challenge officer foreign hold. feel every west billion. experts discuss ongoing developments public health.,"(10000,[15,23,157,629,696,750,1770,3115,3249,3614,4506,4687,5085,5935,6206,6219,6290,6370,6597,7497,8326,9462,9681],[4.019381523748645,5.117993812416755,3.2721671219184243,4.607168188650764,3.6516567436233283,4.830311739964974,2.920769235080536,4.607168188650764,3.2721671219184243,0.6871770135734415,0.691153161953081,0.6832166123573445,3.5085558999826545,4.270695952029551,4.270695952029551,3.0811118851557153,4.137164559405029,4.607168188650764,5.523458920524919,4.830311739964974,4.607168188650764,0.691153161953081,3.7316994512968646])",1.0
F123,spring rate sense important middle imagine. material brother series religious. — shocking claims celebrity scandal surface internet.,"(10000,[253,291,503,1644,1967,3231,3486,4463,4921,5447,5850,7281,7936,8338,8444,9026,9878],[4.019381523748645,3.7316994512968646,0.691153161953081,4.137164559405029,4.270695952029551,4.42484663185681,2.849310271098391,3.7316994512968646,2.849310271098391,3.6516567436233283,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081,5.523458920524919,5.117993812416755,4.137164559405029])",0.0
F043,good these. least action avoid. white rather east. — shocking claims celebrity scandal surface internet.,"(10000,[503,1167,1175,1634,2837,3486,4921,5678,5843,5850,6168,6633,7281,7936,8338],[0.691153161953081,4.607168188650764,4.830311739964974,3.8187108282864943,4.42484663185681,2.849310271098391,2.849310271098391,5.523458920524919,4.42484663185681,0.691153161953081,4.019381523748645,4.42484663185681,0.6792718340663283,0.691153161953081,0.691153161953081])",0.0
F097,image defense never direction star fall. write couple realize officer. security quality though. — shocking claims celebrity scandal surface internet.,"(10000,[281,503,1582,2634,3486,3488,3506,3543,4921,5170,5303,5445,5850,6511,7281,7702,7936,8338,8554,9012],[3.8187108282864943,0.691153161953081,4.270695952029551,4.270695952029551,2.849310271098391,5.117993812416755,4.270695952029551,3.577548771469606,2.849310271098391,4.019381523748645,4.607168188650764,4.607168188650764,0.691153161953081,5.117993812416755,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,3.7316994512968646,5.117993812416755])",0.0
R014,become realize individual suddenly deal project various well. material day stay when. create forward animal story trade operation admit. experts discuss ongoing developments research.,"(10000,[419,433,1404,1433,1582,2230,3231,3614,3761,4506,4687,5922,6422,6647,6855,7066,7090,7360,8411,8581,8614,8833,9133,9462],[4.137164559405029,4.42484663185681,4.137164559405029,4.137164559405029,4.270695952029551,3.8187108282864943,4.42484663185681,0.6871770135734415,4.607168188650764,0.691153161953081,0.6832166123573445,4.270695952029551,5.117993812416755,3.914021008090819,4.137164559405029,2.8154087194227095,4.270695952029551,3.8187108282864943,3.6516567436233283,4.607168188650764,4.42484663185681,5.117993812416755,3.8187108282864943,0.691153161953081])",1.0
F005,interview break run. level price ago evening some. join break miss example data science. — shocking claims flat earth surface internet.,"(10000,[503,668,1071,1499,1695,1738,1896,2918,3334,5286,5850,6035,7183,7281,7912,7936,8338,8952,9606,9676],[0.691153161953081,8.541391904059102,4.137164559405029,3.914021008090819,4.137164559405029,4.42484663185681,3.914021008090819,3.0385522707369192,5.117993812416755,3.7316994512968646,0.691153161953081,3.5085558999826545,5.523458920524919,0.6792718340663283,5.523458920524919,0.691153161953081,0.691153161953081,4.270695952029551,4.42484663185681,3.0385522707369192])",0.0
R234,traditional tv customer rule law join if. performance fear whole. alone task apply. experts discuss ongoing developments research.,"(10000,[343,1392,1413,2492,3073,3614,3979,4486,4506,4547,4687,6259,7066,8451,8952,9351,9462,9513],[4.137164559405029,5.117993812416755,3.8187108282864943,3.7316994512968646,4.607168188650764,0.6871770135734415,4.270695952029551,3.914021008090819,0.691153161953081,4.42484663185681,0.6832166123573445,5.523458920524919,2.8154087194227095,4.019381523748645,4.270695952029551,4.270695952029551,0.691153161953081,4.607168188650764])",1.0
F143,traditional little get weight direction something. evening across quality including time several. — shocking claims aliens surface internet.,"(10000,[74,503,650,1590,3506,4240,4486,5286,5850,7074,7281,7334,7936,8004,8157,8338,8554,9426],[5.117993812416755,0.691153161953081,2.958509563063383,4.607168188650764,4.270695952029551,5.117993812416755,3.914021008090819,3.7316994512968646,0.691153161953081,3.2208738275308737,0.6792718340663283,3.914021008090819,0.691153161953081,3.914021008090819,3.914021008090819,0.691153161953081,3.7316994512968646,4.42484663185681])",0.0
R073,account employee produce sister nice hand cause. relationship none significant. experts discuss ongoing developments economic growth.,"(10000,[1648,2126,3370,3423,3521,3614,4260,4506,4687,6548,7070,9034,9144,9187,9462,9831],[4.270695952029551,4.607168188650764,4.019381523748645,4.137164559405029,4.019381523748645,0.6871770135734415,3.7316994512968646,0.691153161953081,0.6832166123573445,4.607168188650764,5.523458920524919,2.920769235080536,2.7200985396183848,4.270695952029551,0.691153161953081,4.270695952029551])",1.0
R239,fight value act everything. seat high eat attention second upon small speak. attack option analysis. experts discuss ongoing developments education.,"(10000,[47,222,2116,2526,3144,3614,4442,4506,4687,5047,5693,5750,6421,6735,6928,7276,7403,9256,9462,9613],[4.019381523748645,4.270695952029551,4.019381523748645,3.6516567436233283,3.7316994512968646,0.6871770135734415,5.523458920524919,0.691153161953081,0.6832166123573445,2.6902455764687034,4.137164559405029,4.830311739964974,5.117993812416755,4.607168188650764,5.117993812416755,4.830311739964974,4.270695952029551,4.607168188650764,0.691153161953081,3.914021008090819])",1.0
F181,business poor election seat plant analysis. need event compare bag. defense memory. — shocking claims aliens surface internet.,"(10000,[47,132,503,650,3543,5374,5850,5891,6079,6421,6537,7244,7281,7728,7936,8103,8338,9246],[4.019381523748645,4.42484663185681,0.691153161953081,2.958509563063383,3.577548771469606,4.019381523748645,0.691153161953081,3.7316994512968646,4.607168188650764,5.117993812416755,4.42484663185681,3.7316994512968646,0.6792718340663283,4.830311739964974,0.691153161953081,3.914021008090819,0.691153161953081,5.117993812416755])",0.0
